change_id;revision-id;filename;line;start_line;end_line;LOC;message
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;a62c681d2d520f1ccc05c4c2ddfc4b3aeef7cecc;ui/qt/packet_range_group_box.cpp;116;0;0;        pr_ui_->selectedCapturedLabel->setText(QString::number(range_->selection_range_cnt))_;Done
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;a62c681d2d520f1ccc05c4c2ddfc4b3aeef7cecc;ui/qt/print_dialog.cpp;113;0;0;    pd_ui_->rangeGroupBox->initRange(&print_args_.range, range)_;Is range here selRange?
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;a62c681d2d520f1ccc05c4c2ddfc4b3aeef7cecc;ui/qt/print_dialog.cpp;113;0;0;    pd_ui_->rangeGroupBox->initRange(&print_args_.range, range)_;Yes, Done
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;a62c681d2d520f1ccc05c4c2ddfc4b3aeef7cecc;ui/qt/proto_tree.cpp;610;0;0;;Remove unneeded empty line.
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;a62c681d2d520f1ccc05c4c2ddfc4b3aeef7cecc;ui/qt/proto_tree.cpp;610;0;0;;Done
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;16dc1dde66efb7ca8de874a48fb784e5e87b80bd;ui/qt/packet_range_group_box.cpp;112;0;0;    if (!can_select) {;This code can be moved to the "if (can_select)" blocks above.
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;473718ceb5f32a3b23ed4ca7867d0f54bad22e30;ui/qt/models/related_packet_delegate.cpp;47;0;0;        MainWindow * mw = qobject_cast<MainWindow *>(wsApp->mainWindow())_;Do you need to do this cast twice? _ Why not just do this cast once and check  _  _   if ( mw && mv->selectedRows().count() > 1 )
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;473718ceb5f32a3b23ed4ca7867d0f54bad22e30;ui/qt/models/related_packet_delegate.cpp;47;0;0;        MainWindow * mw = qobject_cast<MainWindow *>(wsApp->mainWindow())_;We could do that, but it does not make any difference timing wise.
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;473718ceb5f32a3b23ed4ca7867d0f54bad22e30;ui/qt/packet_list.cpp;425;0;0;#include <QDebug>;Why QDebug?
wireshark~master~I77960aa1ab1d172a21abfa469baac0cd57f9f9d9;473718ceb5f32a3b23ed4ca7867d0f54bad22e30;ui/qt/packet_list.cpp;425;0;0;#include <QDebug>;Because I am blind
wireshark~master~I38493281a46aa2d556ad39c70dc3479d35c657c2;02b75aaf82c7c3afff3a1fe80c62bf9038bc20f4;/COMMIT_MSG;9;0;0;Reviewed-by: Peter Wu <peter@lekensteyn.nl>;Mention temporary code allocation from _ https://github.com/quicwg/base-drafts/wiki/Temporary-IANA-Registry
wireshark~master~I38493281a46aa2d556ad39c70dc3479d35c657c2;02b75aaf82c7c3afff3a1fe80c62bf9038bc20f4;epan/dissectors/packet-quic.c;429;0;0;#define FT_TIME_STAMP           0x02F5;Add link to IETF draft in comment?
wireshark~master~I77e96548e99c74a73c89f8037c1f894a6a5584f1;4a2cd15aa5c4cdd64aa24dcbdbc8b3d2d234c3f4;ui/qt/models/decode_as_delegate.cpp;176;0;0;        editor = cb_editor_;should not we have a break here?
wireshark~master~I77e96548e99c74a73c89f8037c1f894a6a5584f1;4a2cd15aa5c4cdd64aa24dcbdbc8b3d2d234c3f4;ui/qt/models/decode_as_delegate.cpp;176;0;0;        editor = cb_editor_;Done
wireshark~master~I77e96548e99c74a73c89f8037c1f894a6a5584f1;4a2cd15aa5c4cdd64aa24dcbdbc8b3d2d234c3f4;ui/qt/models/decode_as_delegate.cpp;249;0;0;        };should not we have a break here?
wireshark~master~I77e96548e99c74a73c89f8037c1f894a6a5584f1;4a2cd15aa5c4cdd64aa24dcbdbc8b3d2d234c3f4;ui/qt/models/decode_as_delegate.cpp;249;0;0;        };Done
wireshark~master~I77e96548e99c74a73c89f8037c1f894a6a5584f1;4a2cd15aa5c4cdd64aa24dcbdbc8b3d2d234c3f4;ui/qt/models/decode_as_delegate.cpp;283;0;0;        editor = cb_editor_;should not we have a break here?
wireshark~master~I77e96548e99c74a73c89f8037c1f894a6a5584f1;4a2cd15aa5c4cdd64aa24dcbdbc8b3d2d234c3f4;ui/qt/models/decode_as_delegate.cpp;283;0;0;        editor = cb_editor_;Done
wireshark~master~I63d9469b539cf92b694bca85c00e07bd146abb5e;c2dcbc2bcc542d2b1656feca47fea7e97a321471;epan/dissectors/packet-quic.c;1371;0;0;            expert_add_info_format(pinfo, ti_ft, &ei_quic_ft_unknown, "Unknown Frame Type %u", (guint32)frame_type)_;This is a 62-bit namespace, see https://tools.ietf.org/html/draft-ietf-quic-transport-27#section-22.3 _  _ Change %u to: _  _  %#" G_GINT64_MODIFIER "x _  _ and drop the typecast. Displaying it as hexadecimal is consistent with _ https://tools.ietf.org/html/draft-ietf-quic-transport-27#page-73
wireshark~master~I63d9469b539cf92b694bca85c00e07bd146abb5e;c2dcbc2bcc542d2b1656feca47fea7e97a321471;epan/dissectors/packet-quic.c;1371;0;0;            expert_add_info_format(pinfo, ti_ft, &ei_quic_ft_unknown, "Unknown Frame Type %u", (guint32)frame_type)_;Thanks Peter for fix (and yes, it is better to use hex)
wireshark~master~Iddbd7f6d143ae2b78e4f3d3c31dea12358fb9804;8520d3b4c45156eebdac32b94d2d01d719d00dbd;/COMMIT_MSG;8;0;0;  value while in fact it is 32-bit wide;can you look https://wiki.wireshark.org/Development/SubmittingPatches#Writing_a_Good_Commit_Message about the commit message
wireshark~master~I06e9968b792d9c218273873f36ee8e9157b04344;9418b2529e2e8e429e9873f5817983c2d9be690c;.github/workflows/macos.yml;14;0;0;      - name: mkdir;this task don't test with majuscule
wireshark~master~I06e9968b792d9c218273873f36ee8e9157b04344;9418b2529e2e8e429e9873f5817983c2d9be690c;.github/workflows/macos.yml;16;0;0;      - name: Cmake;cmake ?
wireshark~master~I06e9968b792d9c218273873f36ee8e9157b04344;9418b2529e2e8e429e9873f5817983c2d9be690c;.github/workflows/macos.yml;16;0;0;      - name: Cmake;It's just the label. I used capital names everywhere.
wireshark~master~I06e9968b792d9c218273873f36ee8e9157b04344;9418b2529e2e8e429e9873f5817983c2d9be690c;.github/workflows/macos.yml;16;0;0;      - name: Cmake;I don't understand. The task name is Cmake everywhere.
wireshark~master~I06e9968b792d9c218273873f36ee8e9157b04344;9418b2529e2e8e429e9873f5817983c2d9be690c;.github/workflows/macos.yml;16;0;0;      - name: Cmake;not here...
wireshark~master~I63f1334df71b9e8cd92a299d533b732b0a13ace7;35d8c254253f2d7a470e51e839bbfcd90962b5fa;epan/dissectors/packet-usb-audio.c;1155;0;0;static gint dissect_ac_if_selector_unit(tvbuff_t *tvb, gint offset, packet_info *pinfo _U_, proto_tree *tree, usb_conv_info_t *usb_conv_infoi _U_);Is the "i" in "usb_conv_infoi" a typo?
wireshark~master~I63f1334df71b9e8cd92a299d533b732b0a13ace7;35d8c254253f2d7a470e51e839bbfcd90962b5fa;epan/dissectors/packet-usb-audio.c;1170;0;0;    ti = proto_tree_add_item(tree, hf_ac_if_su_sourceids, tvb, offset, nrinpins, ENC_NA)_;This shows in the dissection tree as follows: _  _ Source IDs: 0a0c0e _     Source ID: 10 _     Source ID: 12 _     Source ID: 14 _  _ It would be better to display as: _  _ Source IDs: 10, 12, 14 _     Source ID: 10 _     Source ID: 12 _     Source ID: 14
wireshark~master-3.2~I385f4ba9b842f0f25d6ffe30db6065946fd55d84;fa14ce9250de03f4e17d0814ab6a8ecbf6582cf5;ui/qt/models/profile_model.cpp;1141;0;0;            if (fentry.fileName().length() <= 0);This prevents the crash, but does not fix the underlying issue. On Windows, there is only one entry in the entries list - and that entry has empty fileName(). This entry is the directory name. _  _ It looks that the bug that should be fixed is in filterProfilePath(), but I still need to compare the path the code takes when importing zip on Linux vs Windows. Hopefully the zip import works on Linux.
wireshark~master~I9027bb1756d1dbee0393b50786f49845b79f129c;92ea17648b7fc253decbafdd287553fb3c23894c;epan/dissectors/packet-smb2.c;1345;0;0;	if (!(val->frame_beg <= key->frame_key&&key->frame_key <= val->frame_end));style suggestions: _ - Add spaces around '&&' _ - Put the following block between braces for consistency with the above. (if (...) { ..._ })
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;2d0715f362ca5f39256190d89aa838521da90633;/COMMIT_MSG;18;0;0;Reviewed-by: Tomasz Moń <desowin@gmail.com>;You might want to add "Ping-Bug: 11743" _  _ The metadata used in Wireshark are described in https://wiki.wireshark.org/Development/SubmittingPatches
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;2d0715f362ca5f39256190d89aa838521da90633;epan/dissectors/packet-ftdi-mpsse.c;179;0;0;        return g_strdup_printf("%.12g GHz", freq / 1e9)_;Coverity Scan will most likely mark this as dead code.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;2d0715f362ca5f39256190d89aa838521da90633;epan/dissectors/packet-ftdi-mpsse.c;336;0;0;    } else {;Please keep the style used within the file.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;2d0715f362ca5f39256190d89aa838521da90633;epan/dissectors/packet-ftdi-mpsse.c;337;0;0;        proto_item_append_text(item, ", TCK Max: %s (12 MHz master clock) or %s (60 MHz master clock)", str_old, str)_;As 60 MHz master clock is default, I would swap these two.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;2d0715f362ca5f39256190d89aa838521da90633;epan/dissectors/packet-ftdi-mpsse.c;779;0;0;            FT_UINT16, BASE_DEC, NULL, 0x0,;It might be good to use BASE_HEX, as it is listed in the table in AN_108 in hex.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;163;0;0;static gint freq_to_str(gchar* str, guint size, gfloat freq);You can return gchar * here allocated with g_strdup_printf(), instead of passing fixed size buffer.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;163;0;0;static gint freq_to_str(gchar* str, guint size, gfloat freq);Yes, the g_free() should be added if using g_strdup_printf(). There are no macros to do this automatically, and I don't really think a macro is needed anyway.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;163;0;0;static gint freq_to_str(gchar* str, guint size, gfloat freq);But then we need to handle deallocation. Are there any macros do this automatically?
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;168;0;0;    } else if (freq < 1e6);When editing Wireshark source code, please adhere to the style used within the file. In this file, the else is placed on separate line.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;329;0;0;        if (mpsse_info->chip != FTDI_CHIP_FT2232D);The condition here is wrong. Right now, it won't add the Clock only if the target device is FT2232D.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;329;0;0;        if (mpsse_info->chip != FTDI_CHIP_FT2232D);Ah sorry, I was testing and forgot to change back.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;331;0;0;            proto_item_append_text(item, ", Clock: %s", str)_;Instead of "Clock", it would be more appripriate to use "TCK/SK Max" as used in the AN_108.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;332;0;0;        };For H-series chips, you could do "TCK Max: %s or %s", freq_not_divided, freq_if_divided. In the future we could just link (via generated fields) to the packets that enable/disable the divisor.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;473;0;0;        case CMD_CLOCK_SET_DIVISOR: case 0x8F: case 0x9C: case 0x9D: case 0x9E:;The (not really stated) style here is to have the defines in its own line, while grouping the "hex only" in single line.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;55f25f41721b617501fa82de37f740179af3f074;epan/dissectors/packet-ftdi-mpsse.c;771;0;0;            FT_UINT16, BASE_DEC, NULL, 0x0,;It might be good to use BASE_HEX, as it is listed in the table in AN_108 in hex.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;83b84596937b0f1b5337a76e9863053a20cec12f;epan/dissectors/packet-ftdi-mpsse.c;72;0;0;#define CMD_CLOCK_SET_DIVISOR         0x86;CMD_SET_CLOCK_DIVISOR would match the convention.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;83b84596937b0f1b5337a76e9863053a20cec12f;epan/dissectors/packet-ftdi-mpsse.c;72;0;0;#define CMD_CLOCK_SET_DIVISOR         0x86;I didn't really think of it in such way! The "convention" I used is simply "reflect the word order in command headline in AN_108".
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;83b84596937b0f1b5337a76e9863053a20cec12f;epan/dissectors/packet-ftdi-mpsse.c;72;0;0;#define CMD_CLOCK_SET_DIVISOR         0x86;Isn't the convention CMD_{command domain?}_{command description}? _  _ Like we have bellow: _ CMD_CPUMODE_READ_SHORT_ADDR _ CMD_CPUMODE_READ_EXT_ADDR _ ... _  _ I can change, I just thought this was the convention. And IMO it makes it easier to read when you have a bunch of definitions. _  _ I can change, just let me know if this really what you want.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;83b84596937b0f1b5337a76e9863053a20cec12f;epan/dissectors/packet-ftdi-mpsse.c;127;0;0;    {0x86, "Set TCK/SK Divisor"},;Please change the 0x86 to define value here.
wireshark~master~Ica3acfa97b4db38c2f28bb14cb1e0576d9b5139e;83b84596937b0f1b5337a76e9863053a20cec12f;epan/dissectors/packet-ftdi-mpsse.c;256;0;0;    if (freq >= 0 && freq < 1e3);The check for positive values here might not be necessary. If negative value would be passed (here it can't really happen), it would display it in KHz regardless of value order of magnitude.
wireshark~master~I212dbb42e1cafff713ff195b448c2799750bc6ac;798193ffffea667955ce18d5d4974685667f16bb;ui/macosx/sparkle_bridge.m;38;0;0;// this doesn't work for me (gcc) here.;If anyone wants to test this, they can do so by switching back to checkForUpdatesInBackground above and setting gui.update.channel to DEVELOPMENT, which currently returns version 9.9.9 for macOS.
wireshark~master~I212dbb42e1cafff713ff195b448c2799750bc6ac;798193ffffea667955ce18d5d4974685667f16bb;ui/macosx/sparkle_bridge.m;38;0;0;// this doesn't work for me (gcc) here.;This appears to be due to Autoupdate.app not being signed.
wireshark~master~I411bbb3fb717bc994ab1f5e3805e2c8b4ee09c5e;1d13973519899e97ad18842351a1d60ab524d933;ui/qt/models/packet_list_record.cpp;134;0;0;        read_failed_ = true_;It should be reset somewhere.
wireshark~master~Ie8b005ccadda39c653782fc38280ce21cf2ca0a8;18f7cdf4effab81be7ef3ca0dae80f135fcd96ae;epan/dissectors/packet-usb-audio.c;1524;0;0;            nrchannels = tvb_get_guint8(tvb,offset)_;You might use proto_tree_add_item_ret_uint() to get the value (as guint32) instead of accessing it twice from tvb.
wireshark~master~Ie8b005ccadda39c653782fc38280ce21cf2ca0a8;b6d9b287b238b97f5a1f57703d69a6f8daf68028;epan/dissectors/packet-usb-audio.c;1519;0;0;            proto_tree_add_item(tree, hf_as_if_ft_nrchannels, tvb, offset, 1, ENC_LITTLE_ENDIAN)_;Save the return value as it will be needed to add expert info under the item value.
wireshark~master~Ie8b005ccadda39c653782fc38280ce21cf2ca0a8;b6d9b287b238b97f5a1f57703d69a6f8daf68028;epan/dissectors/packet-usb-audio.c;1524;0;0;                break_;Instead of breaking when the value is incorrect, actually add the expert info using expert_add_info(pinfo, item, &ei_usb_audio_invalid_type_3_ft_nrchannels).
wireshark~master~Ie8b005ccadda39c653782fc38280ce21cf2ca0a8;b6d9b287b238b97f5a1f57703d69a6f8daf68028;epan/dissectors/packet-usb-audio.c;2899;0;0;    }_;Here you can register new ei values for the invalid values., _ e.g. _ { &ei_usb_audio_invalid_type_3_ft_nrchannels, {"usbaudio.as_if_ft.bNrChannels.invalid_value", PI_MALFORMED, PI_ERROR, "bNrChannels must be 2 for Type III Format Type descriptors", EXPFILL }},
wireshark~master~Ie8b005ccadda39c653782fc38280ce21cf2ca0a8;7ccfccf0381c7683fd9621cf0be772cf79306682;/COMMIT_MSG;9;0;0;Change-Id: Ie8b005ccadda39c653782fc38280ce21cf2ca0a8;Please limit the line length in commit message.
wireshark~master~Ie8b005ccadda39c653782fc38280ce21cf2ca0a8;7ccfccf0381c7683fd9621cf0be772cf79306682;epan/dissectors/packet-usb-audio.c;1465;0;0;        case 3:;It would be great if you checked the Number Channels, Subframe Size and Bit Resolution for the required values in type 3 format (respectively 2, 2 and 16). If the values do not match, then add expert info warning.
wireshark~master~I959cc0582d31c3a70531e1561b2e8c6d782ebbff;c0a9761bae4c6e539546cac63406da2ffbc2cbcf;epan/dissectors/packet-pfcp.c;6468;0;0;    /* Oct 5 The Port Management Information field shall be encoded as an Octet String. */;OctetString = Binary data = FT_BYTES :-)
wireshark~master~I959cc0582d31c3a70531e1561b2e8c6d782ebbff;c0a9761bae4c6e539546cac63406da2ffbc2cbcf;epan/dissectors/packet-pfcp.c;6468;0;0;    /* Oct 5 The Port Management Information field shall be encoded as an Octet String. */;Done
wireshark~master~Ic2b31d0b871b430792a371cd09926811e350c32b;f2071d4938ea568be3f115f370096387f89d922a;epan/dissectors/packet-teap.c;247;0;0;dissect_pac_attr(tvbuff_t *tvb, packet_info *pinfo _U_, proto_tree *tree _U_, int offset);remove _U_ from tree
wireshark~master~Ic2b31d0b871b430792a371cd09926811e350c32b;f2071d4938ea568be3f115f370096387f89d922a;epan/dissectors/packet-teap.c;247;0;0;dissect_pac_attr(tvbuff_t *tvb, packet_info *pinfo _U_, proto_tree *tree _U_, int offset);Done
wireshark~master~Ic2b31d0b871b430792a371cd09926811e350c32b;f2071d4938ea568be3f115f370096387f89d922a;epan/dissectors/packet-teap.c;321;0;0;dissect_teap_tlv_pac(tvbuff_t *tvb, packet_info *pinfo _U_, proto_tree *tree _U_, int offset, guint16 len);remove _U_ from pinfo and tree
wireshark~master~Ic2b31d0b871b430792a371cd09926811e350c32b;f2071d4938ea568be3f115f370096387f89d922a;epan/dissectors/packet-teap.c;321;0;0;dissect_teap_tlv_pac(tvbuff_t *tvb, packet_info *pinfo _U_, proto_tree *tree _U_, int offset, guint16 len);Done
wireshark~master~Ic2b31d0b871b430792a371cd09926811e350c32b;f2071d4938ea568be3f115f370096387f89d922a;epan/dissectors/packet-teap.c;347;0;0;      val_to_str(type, teap_tlv_type_vals, "Unknown"), type)_;val_to_str_const since "Unknown" is static memory with no format specifiers (%x for example)
wireshark~master~Ic2b31d0b871b430792a371cd09926811e350c32b;f2071d4938ea568be3f115f370096387f89d922a;epan/dissectors/packet-teap.c;347;0;0;      val_to_str(type, teap_tlv_type_vals, "Unknown"), type)_;Done
wireshark~master~Ic2b31d0b871b430792a371cd09926811e350c32b;f2071d4938ea568be3f115f370096387f89d922a;epan/dissectors/packet-teap.c;437;0;0;      };are 20 bytes for other flags cases deliberately skipped? Maybe add a TODO comment. _ Use of proto_tree_add_item has as side-effect that an exception occurs if this number of data is not available
wireshark~master~Ic2b31d0b871b430792a371cd09926811e350c32b;f2071d4938ea568be3f115f370096387f89d922a;epan/dissectors/packet-teap.c;437;0;0;      };"flags" indicate which fields (EMSK/MSK) are used. Based on actual capture files from hostap hwsim test cases I found that 20 bytes of data is there for each field even when a field is not used. When not used the field is just filled with zero-data.
wireshark~master~Ie3068a3f6fa64319d8a4d84e6f57b06e6fac3408;abaed70ad177947394864103f7c2af40d900d5a7;tools/macos-setup-brew.sh;17;0;0;	doxygen libsmi spandsp brotli minizip zstd libssh libilbc speexdsp gettext qt5;link other tools make be add optional parameter ?
wireshark~master~Ie3068a3f6fa64319d8a4d84e6f57b06e6fac3408;abaed70ad177947394864103f7c2af40d900d5a7;tools/macos-setup-brew.sh;17;0;0;	doxygen libsmi spandsp brotli minizip zstd libssh libilbc speexdsp gettext qt5;Yes !
wireshark~master~Ie3068a3f6fa64319d8a4d84e6f57b06e6fac3408;abaed70ad177947394864103f7c2af40d900d5a7;tools/macos-setup-brew.sh;17;0;0;	doxygen libsmi spandsp brotli minizip zstd libssh libilbc speexdsp gettext qt5;Do you mean make this script more complex by adding --install-optional?
wireshark~master~Ie3068a3f6fa64319d8a4d84e6f57b06e6fac3408;abaed70ad177947394864103f7c2af40d900d5a7;tools/macos-setup-brew.sh;17;0;0;	doxygen libsmi spandsp brotli minizip zstd libssh libilbc speexdsp gettext qt5;That would be great, but it needs a mac development machine to work on, and I don't have one. It's a pain in the neck to do such a change just using builders. For that reason I'm not doing it at the moment. Maybe in the future but not now. _  _ I'd move this change forward anyway though, because I'm going to push a configuration file for github actions (CI) that requires those missing packages.
wireshark~master~Ie3068a3f6fa64319d8a4d84e6f57b06e6fac3408;abaed70ad177947394864103f7c2af40d900d5a7;tools/macos-setup-brew.sh;28;0;0;#  tab-width: 8;why exit 0 ?
wireshark~master~Ie3068a3f6fa64319d8a4d84e6f57b06e6fac3408;abaed70ad177947394864103f7c2af40d900d5a7;tools/macos-setup-brew.sh;28;0;0;#  tab-width: 8;This is a nasty step. brew when a packages is already installed returns with non-zero. In different builders (like the one I'm working on) some packages can be there. The previous version worked because qt was installed in a subsequent command, and was unlikely already installed, so the script returned 0. I haven't found a way to return 0 even if some packages are already installed and then the idea of always return 0.
wireshark~master~I407987d7f4564b5bafa0c9217756c3f9f23918f6;d9d1c19052d75adec96882d3a64f8ecb00fb113d;/COMMIT_MSG;11;9;11;In this release (IEC 61850-7-2:2003) there is a field name called: Test.;Fold these records 80 at columns?
wireshark~master~I407987d7f4564b5bafa0c9217756c3f9f23918f6;d9d1c19052d75adec96882d3a64f8ecb00fb113d;/COMMIT_MSG;11;9;11;;Fold these records 80 at columns?
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;        } else {;This maybe should remove the else, leave the store to offset and be adjusted to: _  _         offset += 2_ _     } _ } _ set_actual_length(tvb, offset)_ _ proto_item_set_len(lacp_item, tvb_captured_length(tvb))_ _ return tvb_captured_length(tvb)_ _  _ Presumably, there could still be bytes after the HP specific bytes?
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;            /* Not the HP specific extras.  Don't claim the remaining data.  It may actually be an ethernet trailer. */;This maybe should remove the else, leave the store to offset and be adjusted to: _  _         offset += 2_ _     } _ } _ set_actual_length(tvb, offset)_ _ proto_item_set_len(lacp_item, tvb_captured_length(tvb))_ _ return tvb_captured_length(tvb)_ _  _ Presumably, there could still be bytes after the HP specific bytes?
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;            set_actual_length(tvb, tvb_captured_length(tvb) - length_remaining)_;This maybe should remove the else, leave the store to offset and be adjusted to: _  _         offset += 2_ _     } _ } _ set_actual_length(tvb, offset)_ _ proto_item_set_len(lacp_item, tvb_captured_length(tvb))_ _ return tvb_captured_length(tvb)_ _  _ Presumably, there could still be bytes after the HP specific bytes?
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;            proto_item_set_len(lacp_item, tvb_captured_length(tvb))_;This maybe should remove the else, leave the store to offset and be adjusted to: _  _         offset += 2_ _     } _ } _ set_actual_length(tvb, offset)_ _ proto_item_set_len(lacp_item, tvb_captured_length(tvb))_ _ return tvb_captured_length(tvb)_ _  _ Presumably, there could still be bytes after the HP specific bytes?
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;        };This maybe should remove the else, leave the store to offset and be adjusted to: _  _         offset += 2_ _     } _ } _ set_actual_length(tvb, offset)_ _ proto_item_set_len(lacp_item, tvb_captured_length(tvb))_ _ return tvb_captured_length(tvb)_ _  _ Presumably, there could still be bytes after the HP specific bytes?
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;    };This maybe should remove the else, leave the store to offset and be adjusted to: _  _         offset += 2_ _     } _ } _ set_actual_length(tvb, offset)_ _ proto_item_set_len(lacp_item, tvb_captured_length(tvb))_ _ return tvb_captured_length(tvb)_ _  _ Presumably, there could still be bytes after the HP specific bytes?
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;    return tvb_captured_length(tvb)_;This maybe should remove the else, leave the store to offset and be adjusted to: _  _         offset += 2_ _     } _ } _ set_actual_length(tvb, offset)_ _ proto_item_set_len(lacp_item, tvb_captured_length(tvb))_ _ return tvb_captured_length(tvb)_ _  _ Presumably, there could still be bytes after the HP specific bytes?
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;        } else {;for me it it not a problem
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;            /* Not the HP specific extras.  Don't claim the remaining data.  It may actually be an ethernet trailer. */;for me it it not a problem
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;            set_actual_length(tvb, tvb_captured_length(tvb) - length_remaining)_;for me it it not a problem
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;            proto_item_set_len(lacp_item, tvb_captured_length(tvb))_;for me it it not a problem
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;        };for me it it not a problem
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;    };for me it it not a problem
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;    return tvb_captured_length(tvb)_;for me it it not a problem
wireshark~master~If0f7198615de9bf03c2f905b9a56c4531aa4be5e;31f6551f570b4c9c055b29cdbc90938ec4792bcd;epan/dissectors/packet-lacp.c;390;383;390;        } else {;it is very specific case i think _)
